ssp,spec,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,AFE,Country resampling,2,IE,2034,-0.0021000329474318846,-0.030306549458960372,-0.021336281392633327,-0.016722580747682292,-0.009725635877256722,-0.0016743464331009372,0.007210467792174269,0.01582700052611339,0.021519258687761146,0.026741352184425943
SSP585,Interactive,AFE,Country resampling,2,IE,2035,-0.0024638970954992123,-0.03518403033628131,-0.024739415441822062,-0.01939811531342721,-0.011231650368624058,-0.0020421473515326305,0.008311958620809357,0.018054940589755916,0.02455145568640311,0.030162552032954145
SSP585,Interactive,AFE,Country resampling,2,IE,2036,-0.002906375904633718,-0.04029365137601937,-0.02842594731694201,-0.021964128523659854,-0.012876697918776048,-0.0025020442155027633,0.009316329490766911,0.020204509664514404,0.027747330742782093,0.03414770570790931
SSP585,Interactive,AFE,Country resampling,2,IE,2037,-0.003296658821678178,-0.04587637645043203,-0.03261389704234108,-0.024961046378937268,-0.014536766488364494,-0.0028801414855075813,0.010542556455025692,0.02277644363008492,0.030846462319330942,0.03862941871663236
SSP585,Interactive,AFE,Country resampling,2,IE,2038,-0.0036889387158405285,-0.05093157318493692,-0.03670247108578604,-0.028348221559487574,-0.01626793055709841,-0.0032680640504131886,0.01200072868632529,0.02531009176735279,0.03450541774275971,0.04253396905284873
SSP585,Interactive,AFE,Country resampling,2,IE,2039,-0.004079873392918154,-0.05654494982193516,-0.041286501398325945,-0.03171419531485731,-0.01816179782043567,-0.0036578475407271216,0.013523660099383383,0.02831819376039694,0.03807586651937758,0.04696902971871192
SSP585,Interactive,AFE,Country resampling,2,IE,2040,-0.004466259733533984,-0.06352959017864396,-0.046081666501006396,-0.03533786737431828,-0.020311502004310672,-0.004095441920636489,0.01499906412521082,0.031195268032287046,0.041833919933416154,0.051538847350564965
SSP585,Interactive,AFE,Country resampling,2,IE,2041,-0.005015823925478613,-0.07097769128174168,-0.05115766502847979,-0.03925343374869143,-0.022554175825477085,-0.004736020289616449,0.016503138733129114,0.03423982552063683,0.04575590603641399,0.05641114087048213
SSP585,Interactive,AFE,Country resampling,2,IE,2042,-0.0054180352121948605,-0.07896395496416014,-0.056403798819181714,-0.04334108839984356,-0.024710268981923994,-0.005114771325521739,0.018302904565040967,0.03728925602191936,0.05048864774889803,0.061249529108794755
SSP585,Interactive,AFE,Country resampling,2,IE,2043,-0.0058113557291614715,-0.08674323674585781,-0.061943342779851814,-0.047568745859929935,-0.0268960770817,-0.005466355272219614,0.019958819506328246,0.040530608848684875,0.054955570598524114,0.06615981203898408
SSP585,Interactive,AFE,Country resampling,2,IE,2044,-0.0061935061820126425,-0.09508484331827444,-0.0681189951999857,-0.052138213477904385,-0.029274729535522404,-0.0057402370360984944,0.02164418375739774,0.044118225463432394,0.05974973890206592,0.0711442780614769
SSP585,Interactive,AFE,Country resampling,2,IE,2045,-0.006562378705091687,-0.10446313716368819,-0.07394857590353615,-0.05653754032921025,-0.03194217809105665,-0.006212254164357722,0.023642435623398378,0.04701853567484594,0.06393487586051563,0.07597277625406025
SSP585,Interactive,AFE,Country resampling,2,IE,2046,-0.007278354142307597,-0.1140638937696677,-0.0808046512048463,-0.06158932515575592,-0.03476631191882679,-0.006952855802315083,0.025326810320416338,0.049504395574942406,0.0684819861131544,0.08161695082926304
SSP585,Interactive,AFE,Country resampling,2,IE,2047,-0.007674652281718597,-0.12390841108771798,-0.08743776554067612,-0.06664695571347465,-0.037266534955340436,-0.007328858756059986,0.02716285546833974,0.05279635701675895,0.073310357585259,0.08692814806234926
SSP585,Interactive,AFE,Country resampling,2,IE,2048,-0.00805871747823006,-0.13424476122185208,-0.09480340263092082,-0.07219410270119751,-0.03988964103245163,-0.007740770534674091,0.02945554517582677,0.056702067285881445,0.07802695939112464,0.09255926223090598
SSP585,Interactive,AFE,Country resampling,2,IE,2049,-0.008429513501890806,-0.1451385089693905,-0.10250459606827157,-0.07814099757935075,-0.04249533820066351,-0.008049654891477909,0.030945805391267678,0.06053256404927036,0.08413571649699604,0.09756079896413396
SSP585,Interactive,AFE,Country resampling,2,IE,2050,-0.008786195202643121,-0.15680067426380526,-0.11041575849512494,-0.08340321472008325,-0.045260713083614235,-0.00843868314229096,0.03288758381641699,0.0645663107313232,0.08915139124786538,0.10360217940302562
SSP585,Interactive,AFE,Country resampling,2,IE,2051,-0.009823678863764673,-0.17023651009787186,-0.1194353364351712,-0.09005068607352608,-0.049222946794878986,-0.009660027884614952,0.03484759289072836,0.06797595236710458,0.09404943962741064,0.10920109580890175
SSP585,Interactive,AFE,Country resampling,2,IE,2052,-0.010263116368571246,-0.18364578805750253,-0.1284272085547895,-0.09688089423786796,-0.05300697011098693,-0.01041363089316244,0.036709887533225766,0.07216711988921141,0.09877265613581451,0.11445751657899736
SSP585,Interactive,AFE,Country resampling,2,IE,2053,-0.010697917965606263,-0.19669724050884674,-0.1377920125198689,-0.1039118572969536,-0.05650832847072501,-0.01063486825805715,0.0389074396762607,0.07631215499123788,0.10312180637594401,0.12079094606095549
SSP585,Interactive,AFE,Country resampling,2,IE,2054,-0.011128497064687548,-0.21180477466406436,-0.14759767048116698,-0.1117630783070919,-0.059926912615627964,-0.011298511890223129,0.041015176697824146,0.08118279570961058,0.10892359460221483,0.12642740418326864
SSP585,Interactive,AFE,Country resampling,2,IE,2055,-0.011555459896077869,-0.2279144561579549,-0.1578398335711981,-0.12014153086054977,-0.0639485873494865,-0.012124878586356413,0.043045326392199074,0.08620677386346717,0.11399701863654765,0.1329658799790027
SSP585,Interactive,AFE,Country resampling,2,IE,2056,-0.013103888910213857,-0.2470973075137191,-0.16990809879843763,-0.12896164941344918,-0.06885154525274145,-0.014736317181546443,0.04463849410293863,0.08952927651447627,0.1196076574793507,0.13917496790118325
SSP585,Interactive,AFE,Country resampling,2,IE,2057,-0.01368862999247078,-0.26517621027876975,-0.18056657330859813,-0.13699641240914606,-0.07422160529126692,-0.015899296689661002,0.047361681833366975,0.09371070915334315,0.12573850573503714,0.14594732750204936
SSP585,Interactive,AFE,Country resampling,2,IE,2058,-0.014286404423924703,-0.2833638398814427,-0.19267615724432052,-0.14612553585842725,-0.07862779287505173,-0.017186644790716354,0.050056810703082766,0.0984631991320621,0.13033491861256077,0.15276889416924302
SSP585,Interactive,AFE,Country resampling,2,IE,2059,-0.014899093544163966,-0.3025418272742112,-0.20509596083471768,-0.15520020637846788,-0.08571381060742231,-0.01878546539807563,0.05232914677861153,0.1034885593080277,0.1364891451920233,0.16032741870923395
SSP585,Interactive,AFE,Country resampling,2,IE,2060,-0.015528760563001787,-0.322774396046826,-0.2180175990212596,-0.16387531469281602,-0.09100269956253107,-0.020077514030424348,0.054769992921851834,0.10875503345478238,0.14249336245817887,0.16795848975580177
SSP585,Interactive,AFE,Country resampling,2,IE,2061,-0.017874014531186644,-0.3475783330934551,-0.2362647141513986,-0.1750316724262863,-0.09748647523370818,-0.023107202509761504,0.055219502993353764,0.11165788850749041,0.14653950111569486,0.17448798271298563
SSP585,Interactive,AFE,Country resampling,2,IE,2062,-0.01875994037148243,-0.37175458190517563,-0.25465453532654814,-0.18893148081105754,-0.10295723138409538,-0.024750850493580556,0.05655551974643691,0.11701342917758832,0.1519246716108274,0.18193060616014017
SSP585,Interactive,AFE,Country resampling,2,IE,2063,-0.019685696205323566,-0.398188596033887,-0.27081592982882335,-0.20371073058192127,-0.10972155647594725,-0.02673772867894464,0.05855439379718616,0.12125421108678613,0.1565995258597921,0.18952975987119616
SSP585,Interactive,AFE,Country resampling,2,IE,2064,-0.02065451211964131,-0.4222055833584834,-0.286460804678531,-0.21721240480915327,-0.11519742413949172,-0.028688287677290703,0.06040012525607791,0.1262486230678909,0.1633817260609567,0.1963686566317659
SSP585,Interactive,AFE,Country resampling,2,IE,2065,-0.021669778797935746,-0.44868910822344193,-0.3027588140499501,-0.23087403275066617,-0.1213657255701086,-0.03135080570824317,0.06262830117146631,0.13082913204703664,0.16724191392317742,0.2054553637849168
SSP585,Interactive,AFE,Country resampling,2,IE,2066,-0.02495409853207442,-0.4831164353697553,-0.3257107663450171,-0.24640351749971848,-0.1299910314928332,-0.03500928354299021,0.06320249405161105,0.1346996317570946,0.1727299561934327,0.21153669544859555
SSP585,Interactive,AFE,Country resampling,2,IE,2067,-0.026297015300768445,-0.511717213383135,-0.3483614293490141,-0.26269696156773675,-0.13905638572876844,-0.03733122986339171,0.06504324101622516,0.13845193444981108,0.17867845448632266,0.2158702944610994
SSP585,Interactive,AFE,Country resampling,2,IE,2068,-0.027710827339535782,-0.5368273528480744,-0.3721307211410315,-0.27884978838646385,-0.1458350650969569,-0.03964250350618903,0.06591462558263556,0.14193774458811292,0.1847702230928262,0.22504162362475436
SSP585,Interactive,AFE,Country resampling,2,IE,2069,-0.029199830849728547,-0.5749934486055507,-0.39267112369755813,-0.2955435168483605,-0.15565617664379297,-0.04229645211892935,0.0671619240311917,0.14522633738032265,0.1911042543532471,0.234895618615667
SSP585,Interactive,AFE,Country resampling,2,IE,2070,-0.030768459217867417,-0.6223006169123677,-0.4146482633210655,-0.312843762050428,-0.16540126583681328,-0.045802777047151966,0.06886144623348947,0.1499814210106526,0.19864612840015947,0.24547654707709654
SSP585,Interactive,AFE,Country resampling,2,IE,2071,-0.03522058230909619,-0.6723308212815895,-0.44497080156416935,-0.340641247009483,-0.1777013854525394,-0.05092359361368726,0.06844844939650341,0.15386777833960194,0.205340164260097,0.2584674322366608
SSP585,Interactive,AFE,Country resampling,2,IE,2072,-0.03718744667108198,-0.7316201734908317,-0.47501010919417125,-0.3621325215446601,-0.1881453855329264,-0.055066898356198934,0.07038769495186123,0.15861395752879934,0.21479896312113306,0.2710841574675848
SSP585,Interactive,AFE,Country resampling,2,IE,2073,-0.03925858736782539,-0.7928800924234819,-0.5068995139299851,-0.3877990591212212,-0.19956153173981797,-0.05958001544056063,0.0731014021814152,0.16365893679607296,0.22199326262510327,0.28156980961744127
SSP585,Interactive,AFE,Country resampling,2,IE,2074,-0.04143908154856957,-0.8475574842027933,-0.5432192935142139,-0.4118463610622729,-0.21134610186439654,-0.0631795695434691,0.07557250260533299,0.16916872920328252,0.22959379168551444,0.29727475653395913
SSP585,Interactive,AFE,Country resampling,2,IE,2075,-0.043734125745392816,-0.9019034281330021,-0.5813362080299135,-0.43476427179547944,-0.2237855146712482,-0.06754064629382572,0.07756296661050463,0.17287944366836772,0.23778924972403187,0.30575391494263215
SSP585,Interactive,AFE,Country resampling,2,IE,2076,-0.04960445929841295,-0.9737188656416008,-0.631575171017536,-0.46776148194739353,-0.24036669580400566,-0.075773559740139,0.0754490512517709,0.1765462927101801,0.24040673908334756,0.31676901195003543
SSP585,Interactive,AFE,Country resampling,2,IE,2077,-0.05236994657800942,-1.02927547704567,-0.6867700965172224,-0.49632785925125383,-0.25410182280314786,-0.0810503450222348,0.07598526192993493,0.18102454725503156,0.24867125053431438,0.32491285020915023
SSP585,Interactive,AFE,Country resampling,2,IE,2078,-0.055274519115632414,-1.0940814555433245,-0.7361117319104719,-0.5261915869372027,-0.2707314463736274,-0.08635787136299167,0.07452015289890246,0.18576011222700517,0.25332999462565936,0.3365226658817115
SSP585,Interactive,AFE,Country resampling,2,IE,2079,-0.05832388599846283,-1.1634200196070215,-0.7939350894244301,-0.5594674335733918,-0.2855906713757315,-0.09211574208444662,0.07578400127860832,0.19049448076835704,0.25600060779728173,0.3490374690587152
SSP585,Interactive,AFE,Country resampling,2,IE,2080,-0.06152387767437806,-1.237699316416151,-0.8538949618601347,-0.5904427067549606,-0.30399333073322765,-0.09768906456891796,0.07452969415609903,0.19512874791316942,0.2657471496737131,0.3623778827649146
SSP585,Interactive,AFE,Country resampling,2,IE,2081,-0.06901758579602502,-1.3418561761472227,-0.9293788932419906,-0.627703240950373,-0.32489214228691643,-0.10694608915728049,0.07428762661244118,0.19824737764402134,0.2683014044824014,0.37275886839361067
SSP585,Interactive,AFE,Country resampling,2,IE,2082,-0.07276183809083503,-1.4398682967605028,-0.9931897316684979,-0.674347640449032,-0.34125077542699844,-0.11454247393298572,0.07628430864056907,0.20257812436747244,0.2744370891891187,0.3864248882271618
SSP585,Interactive,AFE,Country resampling,2,IE,2083,-0.07668210364640315,-1.5463454745790293,-1.0781038466684347,-0.7251085277042812,-0.3604026328425267,-0.12024802520691802,0.07798728878476091,0.20743052952367913,0.2849312226003895,0.4004548672279231
SSP585,Interactive,AFE,Country resampling,2,IE,2084,-0.08078481832427542,-1.6621963368210064,-1.1631726292994429,-0.7765896890169541,-0.3816916727289402,-0.1264122996096136,0.07711644078404944,0.21246760754874733,0.296910043439739,0.40967497119631846
SSP585,Interactive,AFE,Country resampling,2,IE,2085,-0.08507657183745698,-1.7884414829960062,-1.2724053904303134,-0.8243744023057696,-0.40613613433586326,-0.13344287535912713,0.07623322447085604,0.21454642479278319,0.308546896857978,0.4299123565878656
SSP585,Interactive,AFE,Country resampling,2,IE,2086,-0.09430109659099384,-1.947512835203401,-1.393642333223681,-0.8992483260240685,-0.4388705044444558,-0.14521983103380176,0.07548024415346974,0.21773628503989856,0.3148708073488007,0.44153362071749414
SSP585,Interactive,AFE,Country resampling,2,IE,2087,-0.09921096221173431,-2.1031553533473506,-1.4979218546622906,-0.9571348156686316,-0.4637582746971839,-0.1536857709039407,0.07604874265798417,0.2230185022543018,0.32461890896387446,0.46292559418100554
SSP585,Interactive,AFE,Country resampling,2,IE,2088,-0.1043364818726561,-2.3406564302965878,-1.623922258072946,-1.0254279659660694,-0.4921393687606207,-0.16058312304922745,0.07589810296449664,0.2280363283432817,0.3377125915647977,0.47553903952387666
SSP585,Interactive,AFE,Country resampling,2,IE,2089,-0.10968503196320711,-2.547826593108741,-1.7374244779187837,-1.100964994157144,-0.52286361950879,-0.17197331361524432,0.07569048944171966,0.2332998992769743,0.34831291087196886,0.48886619208962234
SSP585,Interactive,AFE,Country resampling,2,IE,2090,-0.11526420653671277,-2.759958076542704,-1.8943565041100412,-1.1842637066517925,-0.5555873013849716,-0.18398518392877555,0.0731260583582215,0.24330745116794972,0.3573879286423694,0.5020896593529576
SSP585,Interactive,AFE,Country resampling,2,IE,2091,-0.12637013300387911,-3.0218314565513835,-2.0831613964409756,-1.2913142374178963,-0.5969830544458614,-0.20024369098936612,0.07074257964296948,0.24250103056626254,0.36518689057546466,0.512942951280004
SSP585,Interactive,AFE,Country resampling,2,IE,2092,-0.13263718910656697,-3.2823925169994057,-2.2554878635637867,-1.3849614241814157,-0.6412492160642469,-0.21025804428924394,0.06662523837823986,0.24899056969417024,0.3730446714310347,0.5261608938008266
SSP585,Interactive,AFE,Country resampling,2,IE,2093,-0.13916311748657129,-3.588579234638901,-2.484890635229148,-1.4962447036017101,-0.6804740802249677,-0.21824133730233797,0.06688309142282203,0.25687563917713385,0.3779074049982908,0.5395522308657575
SSP585,Interactive,AFE,Country resampling,2,IE,2094,-0.14595656771534138,-3.9472985590298464,-2.725188712699729,-1.610149586038214,-0.7222646077125474,-0.22996298901552314,0.06605437310789725,0.2574031688122149,0.38381052018874745,0.5531209844767404
SSP585,Interactive,AFE,Country resampling,2,IE,2095,-0.15302650177869592,-4.346793188466761,-2.9846258266744607,-1.7248137622691322,-0.7667213434934125,-0.2411061417156351,0.06280962693688785,0.26231767292365926,0.3990143935738222,0.5863395623364194
SSP585,Interactive,AFE,Country resampling,2,IE,2096,-0.16629296098265345,-4.835470900878922,-3.2468049104559555,-1.8512511708845212,-0.8161148495990271,-0.25721260289379466,0.06101558904133997,0.26720843981897546,0.40466485363133253,0.5974186954585349
SSP585,Interactive,AFE,Country resampling,2,IE,2097,-0.17418204880762023,-5.4376513595770195,-3.584790098408199,-2.0162629556059377,-0.8628519054166512,-0.26977095488491315,0.06045261800154378,0.27456849833131003,0.42180060546950326,0.625152238773535
SSP585,Interactive,AFE,Country resampling,2,IE,2098,-0.18238177741832562,-5.982748922915277,-3.8773801003618904,-2.167644191290025,-0.9199215160315066,-0.2833600092234959,0.05786308424994824,0.27852683056900635,0.4358048663814025,0.6448054252754044
