ssp,spec,estimator,L,ISO_C3,delta_2100
SSP585,Direct,IFE,1,CUB,-0.7482601715849275
SSP585,Direct,IFE,1,CYP,-0.5951424139929038
SSP585,Direct,IFE,1,CZE,-0.10502299477378985
SSP585,Direct,IFE,1,DEU,-0.14182340758991863
SSP585,Direct,IFE,1,DNK,-0.07861057785606007
SSP585,Direct,IFE,1,DOM,-0.7364886624913801
SSP585,Direct,IFE,1,DZA,-0.6741444846583187
SSP585,Direct,IFE,1,ECU,-0.6960549550102118
SSP585,Direct,IFE,1,EGY,-0.7756266404152399
SSP585,Direct,IFE,1,ESP,-0.48804912344012863
SSP585,Direct,IFE,1,EST,0.22288489654625288
SSP585,Direct,IFE,1,ETH,-0.6619639525995377
SSP585,Direct,IFE,1,FIN,0.5408528893516404
SSP585,Direct,IFE,1,FJI,-0.6226060162759001
SSP585,Direct,IFE,1,FRA,-0.31691209289505495
SSP585,Direct,IFE,1,GAB,-0.7083150580240424
SSP585,Direct,IFE,1,GBR,-0.14496001861722463
SSP585,Direct,IFE,1,GEO,-0.14374241104408525
SSP585,Direct,IFE,1,GHA,-0.7808048788904868
SSP585,Direct,IFE,1,GIN,-0.7887215717672975
SSP585,Direct,IFE,1,GNB,-0.8335022230821428
SSP585,Direct,IFE,1,GNQ,-0.7779320501883796
SSP585,Direct,IFE,1,GRC,-0.5938906150466203
SSP585,Direct,IFE,1,GTM,-0.7388329568251102
SSP585,Direct,IFE,1,GUY,-0.7701049956772428
SSP585,Direct,IFE,1,HND,-0.7688552537245699
SSP585,Direct,IFE,1,HRV,-0.3844879846141085
SSP585,Direct,IFE,1,HTI,-0.7644422870486012
SSP585,Direct,IFE,1,HUN,-0.3332885688596622
SSP585,Direct,IFE,1,IDN,-0.7118285660590753
SSP585,Direct,IFE,1,IND,-0.7856208722121525
SSP585,Direct,IFE,1,IRL,-0.11983717548411743
SSP585,Direct,IFE,1,IRN,-0.6182838386521767
SSP585,Direct,IFE,1,IRQ,-0.8381143689734813
SSP585,Direct,IFE,1,ISL,0.6332429420628025
SSP585,Direct,IFE,1,ISR,-0.696212605524328
SSP585,Direct,IFE,1,ITA,-0.436406569002055
SSP585,Direct,IFE,1,JAM,-0.8493812374309445
SSP585,Direct,IFE,1,JPN,-0.42404461964174167
SSP585,Direct,IFE,1,KAZ,-0.07251344678432992
SSP585,Direct,IFE,1,KEN,-0.6466539580351822
SSP585,Direct,IFE,1,KGZ,0.5348828535358401
SSP585,Direct,IFE,1,KHM,-0.766845690596633
SSP585,Direct,IFE,1,KOR,-0.3337920148620356
SSP585,Direct,IFE,1,LAO,-0.7108490657904565
SSP585,Direct,IFE,1,LBN,-0.7112508304836539
SSP585,Direct,IFE,1,LBR,-0.7232237895504459
SSP585,Direct,IFE,1,LBY,-0.7235922054571071
SSP585,Direct,IFE,1,LKA,-0.7269842321065345
SSP585,Direct,IFE,1,LTU,0.06360500657021384
SSP585,Direct,IFE,1,LVA,0.118901511992058
SSP585,Direct,IFE,1,MAR,-0.6934704098261828
SSP585,Direct,IFE,1,MDA,-0.3759550297718035
SSP585,Direct,IFE,1,MDG,-0.6327878183444612
SSP585,Direct,IFE,1,MEX,-0.6484985538873136
SSP585,Direct,IFE,1,MLI,-0.8834926169719051
SSP585,Direct,IFE,1,MMR,-0.7479625883625118
SSP585,Direct,IFE,1,MNG,1.5001923229091996
SSP585,Direct,IFE,1,MOZ,-0.7587619655513419
SSP585,Direct,IFE,1,MRT,-0.8679139729958725
SSP585,Direct,IFE,1,MUS,-0.526111234098297
SSP585,Direct,IFE,1,MWI,-0.7418745568330725
SSP585,Direct,IFE,1,MYS,-0.7128222447065694
SSP585,Direct,IFE,1,NAM,-0.7962080587870451
SSP585,Direct,IFE,1,NER,-0.8645739461548465
SSP585,Direct,IFE,1,NGA,-0.7921367136640463
SSP585,Direct,IFE,1,NIC,-0.7902148091061428
SSP585,Direct,IFE,1,NLD,-0.2020661186747741
SSP585,Direct,IFE,1,NOR,0.45180184199426576
SSP585,Direct,IFE,1,NPL,-0.5127473636067899
SSP585,Direct,IFE,1,NZL,-0.3136268427425276
SSP585,Direct,IFE,1,OMN,-0.8595730903833271
SSP585,Direct,IFE,1,PAK,-0.7923245531224042
SSP585,Direct,IFE,1,PAN,-0.7201477313991946
SSP585,Direct,IFE,1,PER,-0.6249306016889232
SSP585,Direct,IFE,1,PHL,-0.7020955885856164
SSP585,Direct,IFE,1,PNG,-0.6702836725697962
SSP585,Direct,IFE,1,POL,-0.11287903765807172
SSP585,Direct,IFE,1,PRI,-0.8211019181534615
SSP585,Direct,IFE,1,PRT,-0.5022410049755062
SSP585,Direct,IFE,1,PRY,-0.7567306591446624
SSP585,Direct,IFE,1,QAT,-0.7379935549259535
SSP585,Direct,IFE,1,ROU,-0.2932173308260929
SSP585,Direct,IFE,1,RUS,0.41848065183560257
SSP585,Direct,IFE,1,SAU,-0.8710942876437886
SSP585,Direct,IFE,1,SDN,-0.8662784901990209
SSP585,Direct,IFE,1,SEN,-0.7918930462378588
SSP585,Direct,IFE,1,SLB,-0.6963038437815562
SSP585,Direct,IFE,1,SLE,-0.7391898107530805
SSP585,Direct,IFE,1,SLV,-0.8342763158348012
SSP585,Direct,IFE,1,SRB,-0.3832809120517874
SSP585,Direct,IFE,1,SUR,-0.8089794962761622
SSP585,Direct,IFE,1,SVK,-0.1589351560708998
SSP585,Direct,IFE,1,SWE,0.1456540977122771
SSP585,Direct,IFE,1,TCD,-0.8398139196833754
SSP585,Direct,IFE,1,TGO,-0.7948897817198406
SSP585,Direct,IFE,1,THA,-0.7667003016296429
SSP585,Direct,IFE,1,TJK,-0.08382172977426094
SSP585,Direct,IFE,1,TKM,-0.6799197891015429
SSP585,Direct,IFE,1,TTO,-0.8051429662877854
SSP585,Direct,IFE,1,TUN,-0.6850603560491249
SSP585,Direct,IFE,1,TUR,-0.4685355638520048
SSP585,Direct,IFE,1,TZA,-0.6916298412076565
SSP585,Direct,IFE,1,UGA,-0.6959745717642529
SSP585,Direct,IFE,1,UKR,-0.2439145918377884
SSP585,Direct,IFE,1,URY,-0.47846319136021564
SSP585,Direct,IFE,1,USA,-0.44508490616347396
SSP585,Direct,IFE,1,UZB,-0.48749460346820706
SSP585,Direct,IFE,1,VCT,-0.8076181196267997
SSP585,Direct,IFE,1,VNM,-0.7243661365621163
SSP585,Direct,IFE,1,VUT,-0.6309834730751392
SSP585,Direct,IFE,1,WSM,-0.7574208428458525
SSP585,Direct,IFE,1,YEM,-0.7875209174548963
SSP585,Direct,IFE,1,ZAF,-0.6054556066682224
SSP585,Direct,IFE,1,ZMB,-0.750520453810648
SSP585,Direct,IFE,1,ZWE,-0.733866235879585
SSP585,Direct,AFE,2,AFG,0.12534251294247478
SSP585,Direct,AFE,2,AGO,-0.5819225709306102
SSP585,Direct,AFE,2,ALB,-0.1746318534422412
SSP585,Direct,AFE,2,ARE,-0.7884347235099841
SSP585,Direct,AFE,2,ARG,-0.3090660638242453
SSP585,Direct,AFE,2,AUS,-0.28697679375892404
SSP585,Direct,AFE,2,AUT,0.433739992762068
SSP585,Direct,AFE,2,AZE,-0.0857503542489566
SSP585,Direct,AFE,2,BEL,0.1289425633590906
SSP585,Direct,AFE,2,BEN,-0.6853532579048723
SSP585,Direct,AFE,2,BFA,-0.7637431342472141
SSP585,Direct,AFE,2,BGD,-0.6681304686383108
SSP585,Direct,AFE,2,BGR,-0.04109757352135568
SSP585,Direct,AFE,2,BHS,-0.40473682433391855
SSP585,Direct,AFE,2,BIH,0.05932786717578464
SSP585,Direct,AFE,2,BLR,0.6352032081368262
SSP585,Direct,AFE,2,BLZ,-0.6646582907950822
SSP585,Direct,AFE,2,BOL,-0.3067189645320465
SSP585,Direct,AFE,2,BRA,-0.5436245405975477
SSP585,Direct,AFE,2,BRN,-0.6890369788245689
SSP585,Direct,AFE,2,BWA,-0.6332777577925041
SSP585,Direct,AFE,2,CAF,-0.632957736899274
SSP585,Direct,AFE,2,CAN,0.8127115749887064
SSP585,Direct,AFE,2,CHE,0.5717385670025175
SSP585,Direct,AFE,2,CHL,0.0029869451104083122
SSP585,Direct,AFE,2,CHN,-0.08868228677252044
SSP585,Direct,AFE,2,CIV,-0.6369099161159133
SSP585,Direct,AFE,2,CMR,-0.6009922002092938
SSP585,Direct,AFE,2,COD,-0.5994294052780693
SSP585,Direct,AFE,2,COG,-0.5978650737491746
SSP585,Direct,AFE,2,COL,-0.5352150788818507
SSP585,Direct,AFE,2,CPV,-0.32637020125178073
SSP585,Direct,AFE,2,CRI,-0.5871409063420046
SSP585,Direct,AFE,2,CUB,-0.619623060578232
SSP585,Direct,AFE,2,CYP,-0.4320513554942329
SSP585,Direct,AFE,2,CZE,0.36604287841776717
SSP585,Direct,AFE,2,DEU,0.28168854591175463
SSP585,Direct,AFE,2,DNK,0.3248079082267332
SSP585,Direct,AFE,2,DOM,-0.604758530917388
SSP585,Direct,AFE,2,DZA,-0.45092466897173045
SSP585,Direct,AFE,2,ECU,-0.5716604037718049
SSP585,Direct,AFE,2,EGY,-0.6195293138421394
SSP585,Direct,AFE,2,ESP,-0.1790467553716092
SSP585,Direct,AFE,2,EST,0.8548215085721573
SSP585,Direct,AFE,2,ETH,-0.4978038145137931
SSP585,Direct,AFE,2,FIN,1.3663677838284785
SSP585,Direct,AFE,2,FJI,-0.49038552581054373
SSP585,Direct,AFE,2,FRA,0.03949225702270476
SSP585,Direct,AFE,2,GAB,-0.565426589411675
SSP585,Direct,AFE,2,GBR,0.20900113208825877
SSP585,Direct,AFE,2,GEO,0.3902390713042001
SSP585,Direct,AFE,2,GHA,-0.6555336744320663
SSP585,Direct,AFE,2,GIN,-0.6586088306732314
SSP585,Direct,AFE,2,GNB,-0.7269442354559903
SSP585,Direct,AFE,2,GNQ,-0.646227879512579
SSP585,Direct,AFE,2,GRC,-0.32547366044171055
SSP585,Direct,AFE,2,GTM,-0.5785804508014982
SSP585,Direct,AFE,2,GUY,-0.6378236348686209
SSP585,Direct,AFE,2,HND,-0.6250368835389428
SSP585,Direct,AFE,2,HRV,-9.084465010983367e-4
SSP585,Direct,AFE,2,HTI,-0.6383763493144471
SSP585,Direct,AFE,2,HUN,0.06965486172020507
SSP585,Direct,AFE,2,IDN,-0.5795043630473262
SSP585,Direct,AFE,2,IND,-0.656994069009352
SSP585,Direct,AFE,2,IRL,0.21589855538141212
SSP585,Direct,AFE,2,IRN,-0.3432222027538733
SSP585,Direct,AFE,2,IRQ,-0.6970676319564744
SSP585,Direct,AFE,2,ISL,1.3133028559436122
SSP585,Direct,AFE,2,ISR,-0.5080642054146417
SSP585,Direct,AFE,2,ITA,-0.09457893080760338
SSP585,Direct,AFE,2,JAM,-0.7368638269778013
SSP585,Direct,AFE,2,JPN,-0.12449316584499304
SSP585,Direct,AFE,2,KAZ,0.5790149353149516
SSP585,Direct,AFE,2,KEN,-0.48777683176775444
SSP585,Direct,AFE,2,KGZ,1.4524824791466737
SSP585,Direct,AFE,2,KHM,-0.6500620790118083
SSP585,Direct,AFE,2,KOR,0.03798581728157813
SSP585,Direct,AFE,2,LAO,-0.5585331273779751
SSP585,Direct,AFE,2,LBN,-0.5032488867722247
SSP585,Direct,AFE,2,LBR,-0.5842322149465985
SSP585,Direct,AFE,2,LBY,-0.5425304842195562
SSP585,Direct,AFE,2,LKA,-0.6157638091922136
SSP585,Direct,AFE,2,LTU,0.6224475705757295
SSP585,Direct,AFE,2,LVA,0.7009045220668015
SSP585,Direct,AFE,2,MAR,-0.4930894986694184
SSP585,Direct,AFE,2,MDA,0.06628594479402716
SSP585,Direct,AFE,2,MDG,-0.455114375418627
SSP585,Direct,AFE,2,MEX,-0.4379858835675431
SSP585,Direct,AFE,2,MLI,-0.7912660558903745
SSP585,Direct,AFE,2,MMR,-0.615054806634034
SSP585,Direct,AFE,2,MNG,2.9364120561422435
SSP585,Direct,AFE,2,MOZ,-0.6130883357888199
SSP585,Direct,AFE,2,MRT,-0.7716831597912027
SSP585,Direct,AFE,2,MUS,-0.38703456143755766
SSP585,Direct,AFE,2,MWI,-0.5817056911499567
SSP585,Direct,AFE,2,MYS,-0.5848058882169813
SSP585,Direct,AFE,2,NAM,-0.6440606276125131
SSP585,Direct,AFE,2,NER,-0.7653550698424307
SSP585,Direct,AFE,2,NGA,-0.6711876409452917
SSP585,Direct,AFE,2,NIC,-0.662259118808658
SSP585,Direct,AFE,2,NLD,0.15676830846484258
SSP585,Direct,AFE,2,NOR,1.0599681928547469
SSP585,Direct,AFE,2,NPL,-0.28161917830670213
SSP585,Direct,AFE,2,NZL,-0.066122740294693
SSP585,Direct,AFE,2,OMN,-0.7604627173552538
SSP585,Direct,AFE,2,PAK,-0.6417216677750301
SSP585,Direct,AFE,2,PAN,-0.5743126927396649
SSP585,Direct,AFE,2,PER,-0.44224009037767964
SSP585,Direct,AFE,2,PHL,-0.5725748659085055
SSP585,Direct,AFE,2,PNG,-0.5561537379373677
SSP585,Direct,AFE,2,POL,0.35861364836773024
SSP585,Direct,AFE,2,PRI,-0.6987857512847684
SSP585,Direct,AFE,2,PRT,-0.22262237652411365
SSP585,Direct,AFE,2,PRY,-0.614406530767208
SSP585,Direct,AFE,2,QAT,-0.6164480306347775
SSP585,Direct,AFE,2,ROU,0.1507706310319048
SSP585,Direct,AFE,2,RUS,1.3194896927039843
SSP585,Direct,AFE,2,SAU,-0.7659467961078058
SSP585,Direct,AFE,2,SDN,-0.772128777679812
SSP585,Direct,AFE,2,SEN,-0.6754206118421325
SSP585,Direct,AFE,2,SLB,-0.5842927617277687
SSP585,Direct,AFE,2,SLE,-0.5993300357287865
SSP585,Direct,AFE,2,SLV,-0.7081137588967984
SSP585,Direct,AFE,2,SRB,0.010147445752922701
SSP585,Direct,AFE,2,SUR,-0.6892227280785288
SSP585,Direct,AFE,2,SVK,0.312118686163096
SSP585,Direct,AFE,2,SWE,0.6839307350296668
SSP585,Direct,AFE,2,TCD,-0.7360232444313117
SSP585,Direct,AFE,2,TGO,-0.6759248155592377
SSP585,Direct,AFE,2,THA,-0.6394496578372004
SSP585,Direct,AFE,2,TJK,0.5137970229605422
SSP585,Direct,AFE,2,TKM,-0.4361114628378677
SSP585,Direct,AFE,2,TTO,-0.6825738157836942
SSP585,Direct,AFE,2,TUN,-0.4804508406669207
SSP585,Direct,AFE,2,TUR,-0.11266973411177172
SSP585,Direct,AFE,2,TZA,-0.5405748637104759
SSP585,Direct,AFE,2,UGA,-0.5523305521000915
SSP585,Direct,AFE,2,UKR,0.23129450301397392
SSP585,Direct,AFE,2,URY,-0.29049286650300754
SSP585,Direct,AFE,2,USA,-0.12458199683507754
SSP585,Direct,AFE,2,UZB,-0.1261336808933634
SSP585,Direct,AFE,2,VCT,-0.679946683944328
SSP585,Direct,AFE,2,VNM,-0.5831325749317753
SSP585,Direct,AFE,2,VUT,-0.5126061236103492
SSP585,Direct,AFE,2,WSM,-0.6462827658408674
SSP585,Direct,AFE,2,YEM,-0.6575757767891879
SSP585,Direct,AFE,2,ZAF,-0.37267778114095884
SSP585,Direct,AFE,2,ZMB,-0.5909506842799995
SSP585,Direct,AFE,2,ZWE,-0.562840642115319
SSP585,Direct,IFE,2,AFG,-0.32592386162205556
SSP585,Direct,IFE,2,AGO,-0.7847700252848463
SSP585,Direct,IFE,2,ALB,-0.5108310677657744
SSP585,Direct,IFE,2,ARE,-0.9183379853603678
SSP585,Direct,IFE,2,ARG,-0.5596667648294842
SSP585,Direct,IFE,2,AUS,-0.5368643056151678
SSP585,Direct,IFE,2,AUT,0.009312355782206794
SSP585,Direct,IFE,2,AZE,-0.46707554792461237
SSP585,Direct,IFE,2,BEL,-0.23022642186361852
SSP585,Direct,IFE,2,BEN,-0.8497324656823181
SSP585,Direct,IFE,2,BFA,-0.9049378867611407
SSP585,Direct,IFE,2,BGD,-0.8460415959356742
SSP585,Direct,IFE,2,BGR,-0.4199118829779954
SSP585,Direct,IFE,2,BHS,-0.5638328079264451
SSP585,Direct,IFE,2,BIH,-0.3284594067790697
SSP585,Direct,IFE,2,BLR,0.140748379812917
SSP585,Direct,IFE,2,BLZ,-0.8306659192357052
SSP585,Direct,IFE,2,BOL,-0.6120430423756569
SSP585,Direct,IFE,2,BRA,-0.7520027242469182
SSP585,Direct,IFE,2,BRN,-0.8432202884242432
SSP585,Direct,IFE,2,BWA,-0.8335785927927982
SSP585,Direct,IFE,2,CAF,-0.8136272694224462
SSP585,Direct,IFE,2,CAN,0.23707238513190787
SSP585,Direct,IFE,2,CHE,0.15046240703724245
SSP585,Direct,IFE,2,CHL,-0.25553694261745197
SSP585,Direct,IFE,2,CHN,-0.46818002712758433
SSP585,Direct,IFE,2,CIV,-0.8156903404244813
SSP585,Direct,IFE,2,CMR,-0.7920487041309763
SSP585,Direct,IFE,2,COD,-0.7921097909591908
SSP585,Direct,IFE,2,COG,-0.7895042263391803
SSP585,Direct,IFE,2,COL,-0.7564040445533049
SSP585,Direct,IFE,2,CPV,-0.4880419494792123
SSP585,Direct,IFE,2,CRI,-0.7684625639947618
SSP585,Direct,IFE,2,CUB,-0.7930978003287301
SSP585,Direct,IFE,2,CYP,-0.6364344530288053
SSP585,Direct,IFE,2,CZE,-0.05155836021800153
SSP585,Direct,IFE,2,DEU,-0.1038069802689936
SSP585,Direct,IFE,2,DNK,-0.0571646432382259
SSP585,Direct,IFE,2,DOM,-0.772361859157211
SSP585,Direct,IFE,2,DZA,-0.7024785522936018
SSP585,Direct,IFE,2,ECU,-0.7216847191724691
SSP585,Direct,IFE,2,EGY,-0.8194650935122727
SSP585,Direct,IFE,2,ESP,-0.49138625514216194
SSP585,Direct,IFE,2,EST,0.33486989869445405
SSP585,Direct,IFE,2,ETH,-0.7281167091596372
SSP585,Direct,IFE,2,FIN,0.7690046266446611
SSP585,Direct,IFE,2,FJI,-0.6783828413620778
SSP585,Direct,IFE,2,FRA,-0.3095127753819257
SSP585,Direct,IFE,2,GAB,-0.759336021020151
SSP585,Direct,IFE,2,GBR,-0.13584973422370838
SSP585,Direct,IFE,2,GEO,-0.0820967732607838
SSP585,Direct,IFE,2,GHA,-0.8275742014102675
SSP585,Direct,IFE,2,GIN,-0.8334033337819462
SSP585,Direct,IFE,2,GNB,-0.8760199304610666
SSP585,Direct,IFE,2,GNQ,-0.8234288092366191
SSP585,Direct,IFE,2,GRC,-0.6138457667455565
SSP585,Direct,IFE,2,GTM,-0.773819085581902
SSP585,Direct,IFE,2,GUY,-0.8037849403780064
SSP585,Direct,IFE,2,HND,-0.7981057760532495
SSP585,Direct,IFE,2,HRV,-0.37874743736468874
SSP585,Direct,IFE,2,HTI,-0.7998004942279098
SSP585,Direct,IFE,2,HUN,-0.3243185844578681
SSP585,Direct,IFE,2,IDN,-0.7638109418764554
SSP585,Direct,IFE,2,IND,-0.8436987650474207
SSP585,Direct,IFE,2,IRL,-0.11129994235090845
SSP585,Direct,IFE,2,IRN,-0.6564249793569067
SSP585,Direct,IFE,2,IRQ,-0.8775840268511111
SSP585,Direct,IFE,2,ISL,0.8999434041493859
SSP585,Direct,IFE,2,ISR,-0.735129848541463
SSP585,Direct,IFE,2,ITA,-0.4361591920904402
SSP585,Direct,IFE,2,JAM,-0.8857631934148409
SSP585,Direct,IFE,2,JPN,-0.44756876624949127
SSP585,Direct,IFE,2,KAZ,0.004928879610726522
SSP585,Direct,IFE,2,KEN,-0.719600328703975
SSP585,Direct,IFE,2,KGZ,0.8106468510969147
SSP585,Direct,IFE,2,KHM,-0.8182053390363623
SSP585,Direct,IFE,2,KOR,-0.3581587460565573
SSP585,Direct,IFE,2,LAO,-0.7663854784385913
SSP585,Direct,IFE,2,LBN,-0.7440837192852915
SSP585,Direct,IFE,2,LBR,-0.773715143381134
SSP585,Direct,IFE,2,LBY,-0.7652510134343614
SSP585,Direct,IFE,2,LKA,-0.7866074285660845
SSP585,Direct,IFE,2,LTU,0.14572755637996093
SSP585,Direct,IFE,2,LVA,0.20951522654033372
SSP585,Direct,IFE,2,MAR,-0.7268341907379505
SSP585,Direct,IFE,2,MDA,-0.3615543812242097
SSP585,Direct,IFE,2,MDG,-0.6748271117262745
SSP585,Direct,IFE,2,MEX,-0.6810938925807202
SSP585,Direct,IFE,2,MLI,-0.9197649371099921
SSP585,Direct,IFE,2,MMR,-0.8024890940808099
SSP585,Direct,IFE,2,MNG,2.25183627272799
SSP585,Direct,IFE,2,MOZ,-0.8021893670657063
SSP585,Direct,IFE,2,MRT,-0.90687307073899
SSP585,Direct,IFE,2,MUS,-0.5749322017805806
SSP585,Direct,IFE,2,MWI,-0.7874579533138755
SSP585,Direct,IFE,2,MYS,-0.7628391801655396
SSP585,Direct,IFE,2,NAM,-0.8348050124982942
SSP585,Direct,IFE,2,NER,-0.9084824875173038
SSP585,Direct,IFE,2,NGA,-0.8407935995135765
SSP585,Direct,IFE,2,NIC,-0.8238104705883211
SSP585,Direct,IFE,2,NLD,-0.19728471728563757
SSP585,Direct,IFE,2,NOR,0.611872680362084
SSP585,Direct,IFE,2,NPL,-0.5498877744906943
SSP585,Direct,IFE,2,NZL,-0.32712770162664995
SSP585,Direct,IFE,2,OMN,-0.9014961673771529
SSP585,Direct,IFE,2,PAK,-0.8409084095131903
SSP585,Direct,IFE,2,PAN,-0.767692028582934
SSP585,Direct,IFE,2,PER,-0.6684833843070739
SSP585,Direct,IFE,2,PHL,-0.7541383908015796
SSP585,Direct,IFE,2,PNG,-0.7042416835562479
SSP585,Direct,IFE,2,POL,-0.06569947705665591
SSP585,Direct,IFE,2,PRI,-0.8555470945378537
SSP585,Direct,IFE,2,PRT,-0.5064582692774048
SSP585,Direct,IFE,2,PRY,-0.8079991932797744
SSP585,Direct,IFE,2,QAT,-0.7920255143695941
SSP585,Direct,IFE,2,ROU,-0.2647802059272537
SSP585,Direct,IFE,2,RUS,0.6522751625314516
SSP585,Direct,IFE,2,SAU,-0.9093958820035213
SSP585,Direct,IFE,2,SDN,-0.9091928403533329
SSP585,Direct,IFE,2,SEN,-0.8388455998476964
SSP585,Direct,IFE,2,SLB,-0.7444673823836614
SSP585,Direct,IFE,2,SLE,-0.7889752034263717
SSP585,Direct,IFE,2,SLV,-0.8699370915046934
SSP585,Direct,IFE,2,SRB,-0.37498132916888993
SSP585,Direct,IFE,2,SUR,-0.844491163236138
SSP585,Direct,IFE,2,SVK,-0.10973374704297245
SSP585,Direct,IFE,2,SWE,0.22279231483481987
SSP585,Direct,IFE,2,TCD,-0.8878358267036006
SSP585,Direct,IFE,2,TGO,-0.8425370588248637
SSP585,Direct,IFE,2,THA,-0.8180591369776078
SSP585,Direct,IFE,2,TJK,-0.015814536851819883
SSP585,Direct,IFE,2,TKM,-0.7209139943138383
SSP585,Direct,IFE,2,TTO,-0.8347419169607315
SSP585,Direct,IFE,2,TUN,-0.7216180548172775
SSP585,Direct,IFE,2,TUR,-0.4703106955475507
SSP585,Direct,IFE,2,TZA,-0.75119873216288
SSP585,Direct,IFE,2,UGA,-0.7561675313742632
SSP585,Direct,IFE,2,UKR,-0.2119062504326913
SSP585,Direct,IFE,2,URY,-0.5363781542997627
SSP585,Direct,IFE,2,USA,-0.47667276983882356
SSP585,Direct,IFE,2,UZB,-0.5104144919257712
SSP585,Direct,IFE,2,VCT,-0.8393706556116864
SSP585,Direct,IFE,2,VNM,-0.7773017395247434
SSP585,Direct,IFE,2,VUT,-0.6909525918509682
SSP585,Direct,IFE,2,WSM,-0.805120499103608
SSP585,Direct,IFE,2,YEM,-0.8419096035849336
SSP585,Direct,IFE,2,ZAF,-0.6409618345660388
SSP585,Direct,IFE,2,ZMB,-0.7992595985757724
SSP585,Direct,IFE,2,ZWE,-0.7802825459981204
SSP585,Direct,AFE,3,AFG,-0.31880077206157786
SSP585,Direct,AFE,3,AGO,-0.6657681049178764
SSP585,Direct,AFE,3,ALB,-0.463973869003365
SSP585,Direct,AFE,3,ARE,-0.8252451708520987
SSP585,Direct,AFE,3,ARG,-0.4515859218829702
SSP585,Direct,AFE,3,AUS,-0.46179715467610205
SSP585,Direct,AFE,3,AUT,-0.10571429486371764
SSP585,Direct,AFE,3,AZE,-0.41638115127949193
SSP585,Direct,AFE,3,BEL,-0.21583935522276
SSP585,Direct,AFE,3,BEN,-0.7382967732244177
SSP585,Direct,AFE,3,BFA,-0.8016346164286421
SSP585,Direct,AFE,3,BGD,-0.7248653758746145
SSP585,Direct,AFE,3,BGR,-0.39757454171704965
SSP585,Direct,AFE,3,BHS,-0.4824585662341466
SSP585,Direct,AFE,3,BIH,-0.3327313311830403
SSP585,Direct,AFE,3,BLR,-0.008416674220960707
SSP585,Direct,AFE,3,BLZ,-0.7294377090308071
SSP585,Direct,AFE,3,BOL,-0.5217341629903334
SSP585,Direct,AFE,3,BRA,-0.6401942018552799
SSP585,Direct,AFE,3,BRN,-0.7445928916150404
SSP585,Direct,AFE,3,BWA,-0.7343064710433947
SSP585,Direct,AFE,3,CAF,-0.6954158267162424
SSP585,Direct,AFE,3,CAN,0.051646313179083636
SSP585,Direct,AFE,3,CHE,-0.014294486954448127
SSP585,Direct,AFE,3,CHL,-0.2903268891272891
SSP585,Direct,AFE,3,CHN,-0.38052829882529693
SSP585,Direct,AFE,3,CIV,-0.7020843193525226
SSP585,Direct,AFE,3,CMR,-0.6767018135260994
SSP585,Direct,AFE,3,COD,-0.6763733059103343
SSP585,Direct,AFE,3,COG,-0.6737461482762223
SSP585,Direct,AFE,3,COL,-0.6372255199337181
SSP585,Direct,AFE,3,CPV,-0.3970834678123333
SSP585,Direct,AFE,3,CRI,-0.6794377603860107
SSP585,Direct,AFE,3,CUB,-0.683273199432465
SSP585,Direct,AFE,3,CYP,-0.5345738924057175
SSP585,Direct,AFE,3,CZE,-0.12564628902762198
SSP585,Direct,AFE,3,DEU,-0.15199842770915417
SSP585,Direct,AFE,3,DNK,-0.090334849911612
SSP585,Direct,AFE,3,DOM,-0.6761065340562364
SSP585,Direct,AFE,3,DZA,-0.6202288049860205
SSP585,Direct,AFE,3,ECU,-0.6491443801244257
SSP585,Direct,AFE,3,EGY,-0.7131027957749047
SSP585,Direct,AFE,3,ESP,-0.45163614105816585
SSP585,Direct,AFE,3,EST,0.1360753156741592
SSP585,Direct,AFE,3,ETH,-0.5903328193037227
SSP585,Direct,AFE,3,FIN,0.36485408657063356
SSP585,Direct,AFE,3,FJI,-0.5538562968380853
SSP585,Direct,AFE,3,FRA,-0.29743821400865933
SSP585,Direct,AFE,3,GAB,-0.6403565237058718
SSP585,Direct,AFE,3,GBR,-0.1437204508635399
SSP585,Direct,AFE,3,GEO,-0.16459376295341344
SSP585,Direct,AFE,3,GHA,-0.7153949015321928
SSP585,Direct,AFE,3,GIN,-0.7243965290555998
SSP585,Direct,AFE,3,GNB,-0.7722382284418392
SSP585,Direct,AFE,3,GNQ,-0.7144883652574086
SSP585,Direct,AFE,3,GRC,-0.5458336175176706
SSP585,Direct,AFE,3,GTM,-0.6781629332528556
SSP585,Direct,AFE,3,GUY,-0.7110006512748718
SSP585,Direct,AFE,3,HND,-0.7121298272794581
SSP585,Direct,AFE,3,HRV,-0.36003964970148294
SSP585,Direct,AFE,3,HTI,-0.7048812820818793
SSP585,Direct,AFE,3,HUN,-0.3145270238486262
SSP585,Direct,AFE,3,IDN,-0.6430739748322243
SSP585,Direct,AFE,3,IND,-0.7152853357913351
SSP585,Direct,AFE,3,IRL,-0.12187628956041552
SSP585,Direct,AFE,3,IRN,-0.5619459644502491
SSP585,Direct,AFE,3,IRQ,-0.7802484266030818
SSP585,Direct,AFE,3,ISL,0.43226534826998275
SSP585,Direct,AFE,3,ISR,-0.6361461330093396
SSP585,Direct,AFE,3,ITA,-0.40519655809805744
SSP585,Direct,AFE,3,JAM,-0.792969804511839
