ssp,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,IFE,Joint analytic covariance,2,M4,2060,-0.15371404915775255,-0.3239177518184201,-0.29914376179755,-0.2714688458494538,-0.21719274465008334,-0.14482189174467458,-0.07177333667257033,-0.00770853447851848,0.04282477712383917,0.08365199607212628
SSP585,IFE,Joint analytic covariance,2,M4,2061,-0.16034965711357252,-0.33709626846100843,-0.3115016165707201,-0.282371445420029,-0.22631304330407362,-0.15144609042533608,-0.07449992772798414,-0.007427793489782164,0.04495376267088619,0.08978636663522188
SSP585,IFE,Joint analytic covariance,2,M4,2062,-0.16840172668511022,-0.35128491688083974,-0.32443851308934796,-0.29483425495254517,-0.23681901670890923,-0.1591346990461635,-0.07885721345451577,-0.006895441213559245,0.04718706976829219,0.09742365492409805
SSP585,IFE,Joint analytic covariance,2,M4,2063,-0.17661373215215692,-0.3655432489804973,-0.3374398985706466,-0.30739527966778446,-0.2473000388583202,-0.16679533770880983,-0.08313832427792683,-0.007484166819992365,0.05069312030540226,0.10364821344692322
SSP585,IFE,Joint analytic covariance,2,M4,2064,-0.18498060722183685,-0.3798545031814739,-0.35063964057791513,-0.319805427630524,-0.25802629896391627,-0.17470309960176983,-0.08772745306220661,-0.008210938097510162,0.05231435973531952,0.10823561171935053
SSP585,IFE,Joint analytic covariance,2,M4,2065,-0.1934971034602354,-0.39420208264656653,-0.3640039825529034,-0.3324343380484793,-0.26893749218323815,-0.18277914373021248,-0.09244432087041504,-0.00903674129970056,0.053971504088485334,0.11288553840960978
SSP585,IFE,Joint analytic covariance,2,M4,2066,-0.20031095117401887,-0.406600905868077,-0.3753024135308118,-0.34306356954631106,-0.2779541919290035,-0.18803327721886415,-0.09542730622611603,-0.008392787567556436,0.05715770481087916,0.11830749506009534
SSP585,IFE,Joint analytic covariance,2,M4,2067,-0.20893539552040385,-0.4206602955799441,-0.3886244140681306,-0.35559246090739705,-0.2888386082767763,-0.19571065560960954,-0.10012130884908652,-0.008916148037995867,0.05946128172995933,0.12318846887907252
SSP585,IFE,Joint analytic covariance,2,M4,2068,-0.2176837182630047,-0.4346730307938207,-0.40192505936646894,-0.36815833907129303,-0.30000066767688016,-0.20375543348166691,-0.10485673017311817,-0.009671019979695942,0.06217483373859398,0.12816130228569794
SSP585,IFE,Joint analytic covariance,2,M4,2069,-0.22655004926362288,-0.4486162433650771,-0.4152021584813041,-0.3809335713868219,-0.3100119371571766,-0.2121007486425237,-0.10978298379315368,-0.010751545855477013,0.06448339359471765,0.1347167890847558
SSP585,IFE,Joint analytic covariance,2,M4,2070,-0.23552840827324217,-0.46247752359122063,-0.428446688242672,-0.39381627588203155,-0.3205856530122133,-0.22023723078257812,-0.11482297614588605,-0.011867352625972511,0.06681804958544468,0.14169066884052553
SSP585,IFE,Joint analytic covariance,2,M4,2071,-0.24231135464682996,-0.4736022792815388,-0.4389865854373971,-0.4033827521777316,-0.32889714012038274,-0.22604424226771347,-0.1180620498356911,-0.0099605139101513,0.07007337630459301,0.1480932008998973
SSP585,IFE,Joint analytic covariance,2,M4,2072,-0.2513310326627102,-0.4871218748459584,-0.4519711372763061,-0.41611428082546503,-0.3397454852117523,-0.23446584881590538,-0.12305941538434925,-0.010944257106472835,0.07254286902881181,0.15550328053158363
SSP585,IFE,Joint analytic covariance,2,M4,2073,-0.2604379536742263,-0.50065199292693,-0.4638789491396824,-0.42824511841376284,-0.35018405349375015,-0.24298267050061978,-0.1269117320909964,-0.011945402098552603,0.07504081631151267,0.16317782932790473
