ssp,spec,estimator,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,AFE,1,IE,2091,0.11635959066749724,-0.45840324254017484,-0.31444374501110545,-0.20442267625228855,-0.039297797223976444,0.0780140542838495,0.17384141182340612,0.28325449428673954,0.3641456529570615,0.43889745466322483
SSP585,Interactive,AFE,1,IE,2092,0.11755077641846312,-0.4900680435677847,-0.33890145606500616,-0.21618869551231004,-0.04415052316977652,0.07750308650914511,0.1763738460289674,0.28798528860811173,0.37420492312717824,0.44945337473055696
SSP585,Interactive,AFE,1,IE,2093,0.11868225066854343,-0.5266414464042432,-0.3709729121639833,-0.22879094788501644,-0.048903419610521304,0.07685500564568803,0.17815750273923903,0.2936372412287992,0.3815202468136569,0.4616767819775783
SSP585,Interactive,AFE,1,IE,2094,0.11975372508269999,-0.5659657848576181,-0.4052792346287786,-0.24516288204005304,-0.055200410090550656,0.07597537968876855,0.1764522717333688,0.298532191940745,0.3910311381422057,0.47646940630675866
SSP585,Interactive,AFE,1,IE,2095,0.12076499458142675,-0.6082721443336738,-0.4280461273616232,-0.26061605302351815,-0.06036068029543332,0.07402483134827548,0.17700357794037905,0.30536895657245244,0.40047377066041606,0.4913444636000934
SSP585,Interactive,AFE,1,IE,2096,0.12120269790012794,-0.6434094444549775,-0.45142800392087434,-0.2768805432494552,-0.06149267762228566,0.07426530100460449,0.18017946381439487,0.311006506972881,0.4114783421611468,0.5018848759106864
SSP585,Interactive,AFE,1,IE,2097,0.12214887087189141,-0.6865666783768766,-0.48248551862732353,-0.2907453541131716,-0.06616642182896182,0.07373361027092873,0.18160434376917642,0.31734811702558613,0.42152681512323525,0.5152203071853396
SSP585,Interactive,AFE,1,IE,2098,0.1230388477290838,-0.7313675806654389,-0.5094063860331954,-0.3056880038580364,-0.0714311166926751,0.0728850386083792,0.18377567506189899,0.3230474002158532,0.43140071499000554,0.5287944885812469
SSP585,Interactive,AFE,1,IE,2099,0.12387272496916846,-0.7887959038271234,-0.5359452942338994,-0.3228916003949102,-0.07660167569365084,0.07082308862830661,0.18467035951737756,0.32973114308420337,0.43958376802874116,0.5426075691209677
SSP585,Interactive,AFE,1,IE,2100,0.12465064938581283,-0.8507867105005773,-0.5703173137880939,-0.33954510296381785,-0.08154551026854512,0.06919718383530149,0.18612877507854964,0.33343863661375184,0.4465753618667093,0.5566562677384912
SSP585,Interactive,AFE,2,All,2021,-2.283323351759403e-5,-2.795576421823404e-4,-2.424888924841717e-4,-1.9075785382256514e-4,-1.1429313379340833e-4,-2.3871026339605805e-5,7.127341421753197e-5,1.4887922160728985e-4,2.0508256040085987e-4,2.5119064115812766e-4
SSP585,Interactive,AFE,2,All,2022,-1.0879560608723082e-4,-8.768476821393589e-4,-7.58861480442463e-4,-6.220896551566324e-4,-3.8106270397894604e-4,-1.2072435797899628e-4,1.7013833543610968e-4,4.010463833057587e-4,5.413689217486304e-4,6.586947370751326e-4
SSP585,Interactive,AFE,2,All,2023,-2.2702425935772208e-4,-0.001847003307351619,-0.0016594203439644962,-0.0012878518789996905,-8.210422364748615e-4,-2.313467557048532e-4,3.8364449713457205e-4,9.047028938111046e-4,0.0011498877408943062,0.0014006446806600736
SSP585,Interactive,AFE,2,All,2024,-3.8136239024577634e-4,-0.0032954075113301173,-0.002921918640816446,-0.0023002534384004235,-0.001404546319054678,-4.055337842004403e-4,6.448126599729043e-4,0.0015874510532222221,0.0020805744071851085,0.002452581309948358
SSP585,Interactive,AFE,2,All,2025,-5.756647116520464e-4,-0.00520133500521909,-0.004533680266386763,-0.003668318495787104,-0.002147329590206498,-6.504433049788205e-4,0.001015825974248874,0.0025242019313334472,0.0032892850154785814,0.003920494258530316
SSP585,Interactive,AFE,2,All,2026,-8.559972965639373e-4,-0.007513734151679274,-0.0064660383914085795,-0.005357886845142734,-0.003143053373496102,-9.863547528157213e-4,0.0014364830207315715,0.0036396625936064185,0.004729268396624396,0.005693506292294829
SSP585,Interactive,AFE,2,All,2027,-0.0011546691680186516,-0.01037838760046889,-0.008671951672042988,-0.0071343062803573935,-0.0043024554039519936,-0.0013592176872928574,0.001979790582759766,0.004975400471247094,0.006486168100693486,0.007767414363587432
SSP585,Interactive,AFE,2,All,2028,-0.0015064751132123355,-0.013696625299146975,-0.011356087386781788,-0.009307945980376976,-0.005634861425924453,-0.0017952101649775232,0.0025639964769597068,0.006525500098320581,0.00850491404958955,0.010208325846768257
SSP585,Interactive,AFE,2,All,2029,-0.0019152187563192813,-0.017414888697217714,-0.014414400607810147,-0.01189838202933986,-0.007154943797477636,-0.002224081865421279,0.00325954319096855,0.008347299034037548,0.010794858630309484,0.012911740118341206
SSP585,Interactive,AFE,2,All,2030,-0.002384684282001226,-0.021516333768532493,-0.017837762635980848,-0.014851251739956483,-0.008841657728063168,-0.0027919241871466882,0.003992831693956922,0.010340128764511248,0.01349855994478778,0.01618254036539134
SSP585,Interactive,AFE,2,All,2031,-0.002999565287811201,-0.026092673677496726,-0.021710624272270284,-0.018099312084553364,-0.01088670292604721,-0.0034657145670630163,0.004789637402530134,0.012435247651978544,0.01624166831647083,0.01959882256981051
SSP585,Interactive,AFE,2,All,2032,-0.0036119959214248043,-0.031072350573376272,-0.02605729057863961,-0.021758070280804176,-0.012924689410492685,-0.004248267399722949,0.005721603054893443,0.014915998170483993,0.019487276829685117,0.023556055552673153
SSP585,Interactive,AFE,2,All,2033,-0.004296018480253405,-0.03647154377972376,-0.030807417580548297,-0.025628604228210713,-0.015139481678787675,-0.005128602963998863,0.006703461458170967,0.017634837786606485,0.022973581652626772,0.02771550086624263
SSP585,Interactive,AFE,2,All,2034,-0.005055151447414863,-0.04228320159453008,-0.03594658335667348,-0.02980828154478543,-0.017713522953678174,-0.006136813162418542,0.0075783871824410265,0.020465847657962714,0.026697359337855144,0.032180035267346405
SSP585,Interactive,AFE,2,All,2035,-0.0058928795178391224,-0.048839353069889006,-0.04149225210278764,-0.034313972023560735,-0.020372578096258726,-0.007035233247441763,0.008531824989498782,0.023718171089738706,0.030709397901039177,0.03700194432249337
SSP585,Interactive,AFE,2,All,2036,-0.006930743969047137,-0.05601634085525727,-0.04763411061508557,-0.03934918482412035,-0.023469043207549722,-0.008099971480851342,0.009428268563005993,0.02710119470356465,0.03516527838092855,0.04203810510280881
SSP585,Interactive,AFE,2,All,2037,-0.007940750795684126,-0.06353478880539509,-0.05411435827753215,-0.0443889126418045,-0.02668894129520538,-0.009183024553289565,0.010620549837419058,0.03071430471891372,0.03985494696600642,0.04761474063793301
SSP585,Interactive,AFE,2,All,2038,-0.009037750353850793,-0.07150922129880534,-0.06100689438811359,-0.049839302219781834,-0.030196966933252023,-0.010473701463426577,0.012064469114635934,0.03449564840352771,0.04502945126098202,0.053533321137563275
SSP585,Interactive,AFE,2,All,2039,-0.010224851291842363,-0.07993247465568408,-0.0681034417439195,-0.05564797638542879,-0.03386010756472241,-0.011738714694357666,0.013256751714189441,0.038460089122741514,0.05002642905016803,0.059715371246777685
SSP585,Interactive,AFE,2,All,2040,-0.011505117408748822,-0.0887964457656993,-0.0757334800587205,-0.061792556827918343,-0.037486763769067705,-0.013056764720099867,0.014683719866967093,0.042802840799986516,0.055506039254231296,0.06606612361836772
SSP585,Interactive,AFE,2,All,2041,-0.012991365012482659,-0.098172856528969,-0.08393076709978034,-0.06832747707269606,-0.04150506562774808,-0.014739473796653413,0.01589615603912381,0.04708077382691429,0.061032179608498126,0.07276765217824088
SSP585,Interactive,AFE,2,All,2042,-0.01445863177281359,-0.10788775457163843,-0.09200333272384849,-0.07527502896203093,-0.045479002981351824,-0.0163424812839007,0.017201583494817874,0.05165031099216518,0.0670721452738412,0.07978310902969803
SSP585,Interactive,AFE,2,All,2043,-0.016024632105669956,-0.11799968053349989,-0.10038883372785039,-0.08265070228946743,-0.04962218936412671,-0.018093521678679947,0.018665626143999192,0.05678661420147087,0.073446158778193,0.08710710218836318
SSP585,Interactive,AFE,2,All,2044,-0.01769198442891695,-0.12831590432278073,-0.10909785042670628,-0.08992137474010782,-0.054172860917122756,-0.019743507344020306,0.020264250030877673,0.06206731740622125,0.08037234855741718,0.09484367628912593
SSP585,Interactive,AFE,2,All,2045,-0.01946325307159469,-0.1383549888866478,-0.11818485093887034,-0.09757341980928105,-0.05896121859232331,-0.021453416597475572,0.02198727393065608,0.06756185997673207,0.08788819842735562,0.10356842249951238
SSP585,Interactive,AFE,2,All,2046,-0.02136314263724337,-0.14850453216718593,-0.12773698941200062,-0.10545584946331056,-0.06387951341308395,-0.023251641965913783,0.023551070001995078,0.07289742194837115,0.09545917437429388,0.1125301769060397
SSP585,Interactive,AFE,2,All,2047,-0.023322120037516658,-0.15907532382293985,-0.1373764432760325,-0.11352298255591745,-0.06900642732753798,-0.025080601994609708,0.025070139889826815,0.07833336279382071,0.10350309462974985,0.12217085561617584
SSP585,Interactive,AFE,2,All,2048,-0.02538771231516912,-0.16988298934927393,-0.14749748111056446,-0.12200590320366574,-0.07437022311873911,-0.026835822345193716,0.026611866305755405,0.08408058156442527,0.11136015405727946,0.13228406787100302
SSP585,Interactive,AFE,2,All,2049,-0.027562019097949975,-0.18101904141864056,-0.15781304502749144,-0.13085979374405343,-0.08001416491914451,-0.028852953111327073,0.028289704757775702,0.09046563587152961,0.12005510557480072,0.14304243843658107
SSP585,Interactive,AFE,2,All,2050,-0.0298470802166253,-0.19308303935269536,-0.1684102490860518,-0.13996408074322628,-0.0857524405502382,-0.031248745478526407,0.030595835466047105,0.09704032013984423,0.12910815983060922,0.15386720155598502
SSP585,Interactive,AFE,2,All,2051,-0.03207492659455602,-0.2049818126279054,-0.1787158510150314,-0.14892375302134467,-0.09126921845330821,-0.033396880340857193,0.03251943659013201,0.10397206839684153,0.13868044117840644,0.16511713038011286
SSP585,Interactive,AFE,2,All,2052,-0.034529304863922694,-0.2174916881418284,-0.18973015630684542,-0.15842545309928555,-0.09719523340947392,-0.03558723177141482,0.03448580565727577,0.11075635174113677,0.14873714438042818,0.17744697534333206
SSP585,Interactive,AFE,2,All,2053,-0.03709346877940789,-0.23023807478838176,-0.20098093298881234,-0.16789970920783534,-0.10335662468652435,-0.03822421014310495,0.036471817855517785,0.1177053414168124,0.15866003915302623,0.18990571624855154
SSP585,Interactive,AFE,2,All,2054,-0.039768916839355795,-0.24320469457488034,-0.212455729787684,-0.1775813186482409,-0.10987089896834373,-0.04074666543223471,0.03870352006608213,0.1248616224208947,0.1692938834302084,0.20241425272887417
SSP585,Interactive,AFE,2,All,2055,-0.042557082108183875,-0.25637499778075745,-0.22414176023570276,-0.1875756064078405,-0.1161073235076357,-0.043447099746484474,0.04133527694812561,0.13292553898778467,0.180292128048433,0.21540333659975555
SSP585,Interactive,AFE,2,All,2056,-0.04502624312289283,-0.26884259610797323,-0.23498728300091112,-0.197450178985423,-0.12220458947376614,-0.045750903949471455,0.04413373891158878,0.14133100306069307,0.1919122917288746,0.22886374821955863
SSP585,Interactive,AFE,2,All,2057,-0.04795829273850771,-0.28224116911359287,-0.2469952455906379,-0.20786706967765303,-0.12901779394886095,-0.04816441007004946,0.04708891536033838,0.15024005654525718,0.20395233440395438,0.2435973832244166
SSP585,Interactive,AFE,2,All,2058,-0.05099890540967389,-0.29578392876254167,-0.25916748144932944,-0.21845880066480025,-0.13586891332799264,-0.050612873152371674,0.04943585740196099,0.1594781359842636,0.21674886695915677,0.25850739720503685
SSP585,Interactive,AFE,2,All,2059,-0.054148913125588116,-0.30945385483230614,-0.27145043715671596,-0.22921603745995228,-0.14329783348023953,-0.053215614682108836,0.051954222620733015,0.1683036354742903,0.23024114862045653,0.273790388579795
SSP585,Interactive,AFE,2,All,2060,-0.05740907704066556,-0.32323392285644625,-0.28374963060893427,-0.2401293207658163,-0.15075874774688472,-0.05594248763442694,0.054633064977319346,0.17730076347961177,0.2439923293474553,0.2896394240767402
SSP585,Interactive,AFE,2,All,2061,-0.060008756253625006,-0.33572563440576875,-0.2954594630048813,-0.2506011199346537,-0.15717273805727672,-0.058146908671306674,0.057586612832715156,0.1892110721758843,0.2581932013796352,0.3060872009191475
SSP585,Interactive,AFE,2,All,2062,-0.06337384263459567,-0.3495088659395126,-0.3077721348062451,-0.2617455325769875,-0.1645934346297591,-0.06136762757510544,0.060499743117814586,0.20020526065953548,0.2735432525491353,0.3251202610794097
SSP585,Interactive,AFE,2,All,2063,-0.06684164317604546,-0.3633436855557906,-0.32067218954887544,-0.27297825317962204,-0.17244757388234683,-0.06498390829011519,0.06334480343593502,0.21132470915806056,0.28907328766419443,0.34653301727633157
SSP585,Interactive,AFE,2,All,2064,-0.07041230961342515,-0.3772138427927221,-0.333658864023737,-0.2843205418027319,-0.18052410163703458,-0.06851464783099476,0.06617931295327706,0.22220098919328715,0.3053886555264,0.3663564840391576
SSP585,Interactive,AFE,2,All,2065,-0.074085922749899,-0.39110333012473714,-0.3459155690436652,-0.29574042467987904,-0.18868466390438152,-0.0718422478941092,0.06926541198262498,0.23317650910174897,0.32236900628497167,0.38693285704367814
SSP585,Interactive,AFE,2,All,2066,-0.07680231666397963,-0.4033018223495905,-0.3575436380774927,-0.30657693760946153,-0.19554792859704725,-0.073975342997395,0.07393154823461573,0.2461478577754813,0.33953182064438214,0.4079137501344974
SSP585,Interactive,AFE,2,All,2067,-0.08056194280303419,-0.41704655992320466,-0.3697197637650751,-0.31808092933477755,-0.2038265550693759,-0.07737188748519763,0.07714764188405138,0.2600781158664757,0.3586322039463206,0.43016150334140796
SSP585,Interactive,AFE,2,All,2068,-0.0844163184484833,-0.4307603300537293,-0.38257613222160997,-0.3294261385587913,-0.21185746540469186,-0.08104382938877869,0.08132458787126723,0.2735819750619651,0.37715566161650455,0.45331410910572667
SSP585,Interactive,AFE,2,All,2069,-0.08836501120529883,-0.4444288117376854,-0.3954792055074518,-0.3402127441165106,-0.22013799990240557,-0.08490470023774799,0.08503285391752846,0.2875510859610483,0.39713386564063136,0.47740818239579114
SSP585,Interactive,AFE,2,All,2070,-0.09240752236745509,-0.4580381085253049,-0.40839489938060364,-0.351381627108463,-0.22879745203017446,-0.08862538071137643,0.0887722221954183,0.30193369656999547,0.4175518099054659,0.5024823641890714
SSP585,Interactive,AFE,2,All,2071,-0.09515579526080953,-0.46961386412566286,-0.42024086482217304,-0.3617965058969133,-0.23525094035266628,-0.0903046474054604,0.09384196429676955,0.3159477582085713,0.43789991634778,0.5279135108396242
SSP585,Interactive,AFE,2,All,2072,-0.0992667516569622,-0.48295948006177153,-0.4330927338397291,-0.3735768544864353,-0.2432874918042497,-0.09334857652094475,0.0977488127578574,0.33125129865579966,0.4606285827411873,0.5550031388807459
SSP585,Interactive,AFE,2,All,2073,-0.10346321858205565,-0.4962058083393834,-0.4459171137728697,-0.38537552894254634,-0.2515165647398051,-0.09688175961659568,0.10302715025534276,0.3470971619263459,0.4826374536083005,0.583194201937104
SSP585,Interactive,AFE,2,All,2074,-0.10774430101469223,-0.509341199854807,-0.45870716214242097,-0.3970824366570218,-0.26008362784315076,-0.09994964232869696,0.10815952431460385,0.36350381276716215,0.5048870729784722,0.6125340170006827
SSP585,Interactive,AFE,2,All,2075,-0.11210904589929693,-0.5223143066510274,-0.47145137966714334,-0.4081594782755828,-0.26805503926909724,-0.10355099498933296,0.11375432735022883,0.38049058451410683,0.5305777532906536,0.6430725650043605
SSP585,Interactive,AFE,2,All,2076,-0.11478650947620928,-0.5330526104843792,-0.48229972428426027,-0.4190818960878774,-0.2747601143433629,-0.10575790469420071,0.1199628738052585,0.39690734902413455,0.5556079416340021,0.6738308013324817
SSP585,Interactive,AFE,2,All,2077,-0.11920603320528878,-0.5457221197396239,-0.49342948845854073,-0.4300866033816171,-0.2834149868567615,-0.1094926528041259,0.12590701168587481,0.41500888488107335,0.586843242813427,0.7072657957340586
SSP585,Interactive,AFE,2,All,2078,-0.12370127184377888,-0.5582403420724951,-0.5043857129937906,-0.44060856837031065,-0.29078336322431364,-0.11232141867892592,0.13240311586409503,0.43281781193078195,0.6155971861881747,0.7415727539278245
SSP585,Interactive,AFE,2,All,2079,-0.12827097332670767,-0.5703905890984022,-0.5151593036305384,-0.4510440758660831,-0.29963865330635175,-0.11599240861813431,0.13882687417437417,0.4505716929928023,0.6437838141608229,0.7776752254669952
SSP585,Interactive,AFE,2,All,2080,-0.1329138371104166,-0.5823818696748183,-0.5265799944621187,-0.4622405518465199,-0.30853535546841104,-0.11967437862994346,0.14521603795527355,0.4718797701242902,0.671773186668815,0.8153054659737936
SSP585,Interactive,AFE,2,All,2081,-0.13542066896188798,-0.5924358100241721,-0.5351307170315972,-0.47243721455693444,-0.3133410409866562,-0.12183031863573401,0.15354494148935743,0.4905770845032247,0.7023751599158901,0.8527579761406899
SSP585,Interactive,AFE,2,All,2082,-0.14008551459205798,-0.6042105886412806,-0.5457922211818825,-0.48371119295513804,-0.32164451347346823,-0.12482835366640771,0.16032182443353787,0.5136600074911896,0.7325999786026347,0.8935029665144522
SSP585,Interactive,AFE,2,All,2083,-0.14481509707643414,-0.6157979133786596,-0.5567598504392943,-0.49473550964418705,-0.33011541886165763,-0.1280492217815839,0.16749953926358457,0.5343674771293986,0.7646481362192606,0.9359961672207964
SSP585,Interactive,AFE,2,All,2084,-0.14960789962666743,-0.6271343620841539,-0.5678183061393727,-0.5044691489621169,-0.33880550115018504,-0.1316776400822281,0.17623254304213715,0.5556475561067408,0.8009285357607259,0.9803037096346473
SSP585,Interactive,AFE,2,All,2085,-0.15446236746911857,-0.6382269654690107,-0.57874762442144,-0.5149562053626434,-0.3476512406537873,-0.13484984896440955,0.18250835148627925,0.5810660883008619,0.83523293285976,1.0261685510139413
