Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
IIASA-WiC POP,SSP2,RUS,Population,million,0.00932368554613001,0.00932368554613001,0.00932368554613001,0.00932368554613001,0.00932368554613001,0.008857713848634235,0.008857713848634235,0.008857713848634235,0.008857713848634235,0.008857713848634235,0.008448863927558762,0.008448863927558762,0.008448863927558762,0.008448863927558762,0.008448863927558762,0.008106856978884087,0.008106856978884087,0.008106856978884087,0.008106856978884087,0.008106856978884087,0.007841030660323675,0.007841030660323675,0.007841030660323675,0.007841030660323675,0.007841030660323675,0.007627869698479657,0.007627869698479657,0.007627869698479657,0.007627869698479657,0.007627869698479657,0.00745862621505121,0.00745862621505121,0.00745862621505121,0.00745862621505121,0.00745862621505121,0.007323570259202196,0.007323570259202196,0.007323570259202196,0.007323570259202196,0.007323570259202196,0.007222187705737876,0.007222187705737876,0.007222187705737876,0.007222187705737876,0.007222187705737876,0.007136551166037987,0.007136551166037987,0.007136551166037987,0.007136551166037987,0.007136551166037987,0.0070669208972220015,0.0070669208972220015,0.0070669208972220015,0.0070669208972220015,0.0070669208972220015,0.007009874971344262,0.007009874971344262,0.007009874971344262,0.007009874971344262,0.007009874971344262,0.006960755143571569,0.006960755143571569,0.006960755143571569,0.006960755143571569,0.006960755143571569,0.006918183762317054,0.006918183762317054,0.006918183762317054,0.006918183762317054,0.006918183762317054,0.006881926887494523,0.006881926887494523,0.006881926887494523,0.006881926887494523,0.006881926887494523,0.006849159202030868,0.006849159202030868,0.006849159202030868,0.006849159202030868,0.006849159202030868
IIASA-WiC POP,SSP3,RUS,Population,million,0.009221747305274874,0.009221747305274874,0.009221747305274874,0.009221747305274874,0.009221747305274874,0.008651582157469783,0.008651582157469783,0.008651582157469783,0.008651582157469783,0.008651582157469783,0.008129623848135231,0.008129623848135231,0.008129623848135231,0.008129623848135231,0.008129623848135231,0.007681457808716638,0.007681457808716638,0.007681457808716638,0.007681457808716638,0.007681457808716638,0.007312592021031494,0.007312592021031494,0.007312592021031494,0.007312592021031494,0.007312592021031494,0.007007325627451299,0.007007325627451299,0.007007325627451299,0.007007325627451299,0.007007325627451299,0.0067496083980877475,0.0067496083980877475,0.0067496083980877475,0.0067496083980877475,0.0067496083980877475,0.006538184288118003,0.006538184288118003,0.006538184288118003,0.006538184288118003,0.006538184288118003,0.006368756332496301,0.006368756332496301,0.006368756332496301,0.006368756332496301,0.006368756332496301,0.006233306688100846,0.006233306688100846,0.006233306688100846,0.006233306688100846,0.006233306688100846,0.006133433853899115,0.006133433853899115,0.006133433853899115,0.006133433853899115,0.006133433853899115,0.006064850298138043,0.006064850298138043,0.006064850298138043,0.006064850298138043,0.006064850298138043,0.006017309967335598,0.006017309967335598,0.006017309967335598,0.006017309967335598,0.006017309967335598,0.00598168250097329,0.00598168250097329,0.00598168250097329,0.00598168250097329,0.00598168250097329,0.0059531707026923755,0.0059531707026923755,0.0059531707026923755,0.0059531707026923755,0.0059531707026923755,0.00592710990292347,0.00592710990292347,0.00592710990292347,0.00592710990292347,0.00592710990292347
IIASA-WiC POP,SSP4,RUS,Population,million,0.00926851382149164,0.00926851382149164,0.00926851382149164,0.00926851382149164,0.00926851382149164,0.008758600902975058,0.008758600902975058,0.008758600902975058,0.008758600902975058,0.008758600902975058,0.008298830537893776,0.008298830537893776,0.008298830537893776,0.008298830537893776,0.008298830537893776,0.007900346218736889,0.007900346218736889,0.007900346218736889,0.007900346218736889,0.007900346218736889,0.007558892153515926,0.007558892153515926,0.007558892153515926,0.007558892153515926,0.007558892153515926,0.007249740010923202,0.007249740010923202,0.007249740010923202,0.007249740010923202,0.007249740010923202,0.006966512431515459,0.006966512431515459,0.006966512431515459,0.006966512431515459,0.006966512431515459,0.006711448553952739,0.006711448553952739,0.006711448553952739,0.006711448553952739,0.006711448553952739,0.006485538401062255,0.006485538401062255,0.006485538401062255,0.006485538401062255,0.006485538401062255,0.006267431664475768,0.006267431664475768,0.006267431664475768,0.006267431664475768,0.006267431664475768,0.006053706298621705,0.006053706298621705,0.006053706298621705,0.006053706298621705,0.006053706298621705,0.0058394968736487545,0.0058394968736487545,0.0058394968736487545,0.0058394968736487545,0.0058394968736487545,0.00562444784984279,0.00562444784984279,0.00562444784984279,0.00562444784984279,0.00562444784984279,0.005410288962150435,0.005410288962150435,0.005410288962150435,0.005410288962150435,0.005410288962150435,0.0051993814391975285,0.0051993814391975285,0.0051993814391975285,0.0051993814391975285,0.0051993814391975285,0.0049869944473788915,0.0049869944473788915,0.0049869944473788915,0.0049869944473788915,0.0049869944473788915
IIASA-WiC POP,SSP5,RUS,Population,million,0.00943185433599881,0.00943185433599881,0.00943185433599881,0.00943185433599881,0.00943185433599881,0.009062568573286,0.009062568573286,0.009062568573286,0.009062568573286,0.009062568573286,0.008759719115143961,0.008759719115143961,0.008759719115143961,0.008759719115143961,0.008759719115143961,0.008524720912532735,0.008524720912532735,0.008524720912532735,0.008524720912532735,0.008524720912532735,0.00834545034627978,0.00834545034627978,0.00834545034627978,0.00834545034627978,0.00834545034627978,0.008198711114662137,0.008198711114662137,0.008198711114662137,0.008198711114662137,0.008198711114662137,0.008068121874689445,0.008068121874689445,0.008068121874689445,0.008068121874689445,0.008068121874689445,0.007955129736417084,0.007955129736417084,0.007955129736417084,0.007955129736417084,0.007955129736417084,0.007863646240923337,0.007863646240923337,0.007863646240923337,0.007863646240923337,0.007863646240923337,0.007772253871489648,0.007772253871489648,0.007772253871489648,0.007772253871489648,0.007772253871489648,0.007675342859623947,0.007675342859623947,0.007675342859623947,0.007675342859623947,0.007675342859623947,0.007564479540753029,0.007564479540753029,0.007564479540753029,0.007564479540753029,0.007564479540753029,0.007437184542242317,0.007437184542242317,0.007437184542242317,0.007437184542242317,0.007437184542242317,0.007304232986284263,0.007304232986284263,0.007304232986284263,0.007304232986284263,0.007304232986284263,0.007175089398414799,0.007175089398414799,0.007175089398414799,0.007175089398414799,0.007175089398414799,0.007053527003630282,0.007053527003630282,0.007053527003630282,0.007053527003630282,0.007053527003630282
IIASA-WiC POP,SSP1,RWA,Population,million,8.894667940487383e-4,8.894667940487383e-4,8.894667940487383e-4,8.894667940487383e-4,8.894667940487383e-4,9.4027950175913e-4,9.4027950175913e-4,9.4027950175913e-4,9.4027950175913e-4,9.4027950175913e-4,9.88245855170142e-4,9.88245855170142e-4,9.88245855170142e-4,9.88245855170142e-4,9.88245855170142e-4,0.0010380884604380626,0.0010380884604380626,0.0010380884604380626,0.0010380884604380626,0.0010380884604380626,0.0010887706431917232,0.0010887706431917232,0.0010887706431917232,0.0010887706431917232,0.0010887706431917232,0.0011368638929865073,0.0011368638929865073,0.0011368638929865073,0.0011368638929865073,0.0011368638929865073,0.0011809674524140804,0.0011809674524140804,0.0011809674524140804,0.0011809674524140804,0.0011809674524140804,0.0012220271998573,0.0012220271998573,0.0012220271998573,0.0012220271998573,0.0012220271998573,0.0012618178111844433,0.0012618178111844433,0.0012618178111844433,0.0012618178111844433,0.0012618178111844433,0.0013021739078289947,0.0013021739078289947,0.0013021739078289947,0.0013021739078289947,0.0013021739078289947,0.001342677772233711,0.001342677772233711,0.001342677772233711,0.001342677772233711,0.001342677772233711,0.0013824470601381817,0.0013824470601381817,0.0013824470601381817,0.0013824470601381817,0.0013824470601381817,0.0014216544252234238,0.0014216544252234238,0.0014216544252234238,0.0014216544252234238,0.0014216544252234238,0.0014616532970628223,0.0014616532970628223,0.0014616532970628223,0.0014616532970628223,0.0014616532970628223,0.001502692379911258,0.001502692379911258,0.001502692379911258,0.001502692379911258,0.001502692379911258,0.00154464311627772,0.00154464311627772,0.00154464311627772,0.00154464311627772,0.00154464311627772
IIASA-WiC POP,SSP2,RWA,Population,million,9.029531276105454e-4,9.029531276105454e-4,9.029531276105454e-4,9.029531276105454e-4,9.029531276105454e-4,9.613300538440378e-4,9.613300538440378e-4,9.613300538440378e-4,9.613300538440378e-4,9.613300538440378e-4,0.0010181694261274727,0.0010181694261274727,0.0010181694261274727,0.0010181694261274727,0.0010181694261274727,0.0010767463644736686,0.0010767463644736686,0.0010767463644736686,0.0010767463644736686,0.0010767463644736686,0.0011369585505201102,0.0011369585505201102,0.0011369585505201102,0.0011369585505201102,0.0011369585505201102,0.001196054504157622,0.001196054504157622,0.001196054504157622,0.001196054504157622,0.001196054504157622,0.0012522243171127559,0.0012522243171127559,0.0012522243171127559,0.0012522243171127559,0.0012522243171127559,0.0013033540904540332,0.0013033540904540332,0.0013033540904540332,0.0013033540904540332,0.0013033540904540332,0.0013516536758767016,0.0013516536758767016,0.0013516536758767016,0.0013516536758767016,0.0013516536758767016,0.0014004733541572942,0.0014004733541572942,0.0014004733541572942,0.0014004733541572942,0.0014004733541572942,0.0014498556711951484,0.0014498556711951484,0.0014498556711951484,0.0014498556711951484,0.0014498556711951484,0.001498956299960569,0.001498956299960569,0.001498956299960569,0.001498956299960569,0.001498956299960569,0.0015466627847794785,0.0015466627847794785,0.0015466627847794785,0.0015466627847794785,0.0015466627847794785,0.0015926927764288985,0.0015926927764288985,0.0015926927764288985,0.0015926927764288985,0.0015926927764288985,0.0016361433197806508,0.0016361433197806508,0.0016361433197806508,0.0016361433197806508,0.0016361433197806508,0.0016777300744192502,0.0016777300744192502,0.0016777300744192502,0.0016777300744192502,0.0016777300744192502
IIASA-WiC POP,SSP3,RWA,Population,million,9.13309604541234e-4,9.13309604541234e-4,9.13309604541234e-4,9.13309604541234e-4,9.13309604541234e-4,9.783028368560117e-4,9.783028368560117e-4,9.783028368560117e-4,9.783028368560117e-4,9.783028368560117e-4,0.0010447258366361343,0.0010447258366361343,0.0010447258366361343,0.0010447258366361343,0.0010447258366361343,0.0011124031487695684,0.0011124031487695684,0.0011124031487695684,0.0011124031487695684,0.0011124031487695684,0.001182767440088912,0.001182767440088912,0.001182767440088912,0.001182767440088912,0.001182767440088912,0.0012512895544940636,0.0012512895544940636,0.0012512895544940636,0.0012512895544940636,0.0012512895544940636,0.0013154487513438035,0.0013154487513438035,0.0013154487513438035,0.0013154487513438035,0.0013154487513438035,0.0013743821304135068,0.0013743821304135068,0.0013743821304135068,0.0013743821304135068,0.0013743821304135068,0.0014276943757640507,0.0014276943757640507,0.0014276943757640507,0.0014276943757640507,0.0014276943757640507,0.0014804443305688386,0.0014804443305688386,0.0014804443305688386,0.0014804443305688386,0.0014804443305688386,0.0015302996634420317,0.0015302996634420317,0.0015302996634420317,0.0015302996634420317,0.0015302996634420317,0.0015766510097316756,0.0015766510097316756,0.0015766510097316756,0.0015766510097316756,0.0015766510097316756,0.0016179210367896543,0.0016179210367896543,0.0016179210367896543,0.0016179210367896543,0.0016179210367896543,0.0016532793418811856,0.0016532793418811856,0.0016532793418811856,0.0016532793418811856,0.0016532793418811856,0.0016832523843432316,0.0016832523843432316,0.0016832523843432316,0.0016832523843432316,0.0016832523843432316,0.0017083395723361868,0.0017083395723361868,0.0017083395723361868,0.0017083395723361868,0.0017083395723361868
IIASA-WiC POP,SSP4,RWA,Population,million,9.241672971744545e-4,9.241672971744545e-4,9.241672971744545e-4,9.241672971744545e-4,9.241672971744545e-4,9.993208022097376e-4,9.993208022097376e-4,9.993208022097376e-4,9.993208022097376e-4,9.993208022097376e-4,0.0010791316003051546,0.0010791316003051546,0.0010791316003051546,0.0010791316003051546,0.0010791316003051546,0.0011612966669815217,0.0011612966669815217,0.0011612966669815217,0.0011612966669815217,0.0011612966669815217,0.0012485639426472977,0.0012485639426472977,0.0012485639426472977,0.0012485639426472977,0.0012485639426472977,0.0013378770484286343,0.0013378770484286343,0.0013378770484286343,0.0013378770484286343,0.0013378770484286343,0.0014271712843467058,0.0014271712843467058,0.0014271712843467058,0.0014271712843467058,0.0014271712843467058,0.0015146030946826823,0.0015146030946826823,0.0015146030946826823,0.0015146030946826823,0.0015146030946826823,0.0015996499355552486,0.0015996499355552486,0.0015996499355552486,0.0015996499355552486,0.0015996499355552486,0.001688801219905779,0.001688801219905779,0.001688801219905779,0.001688801219905779,0.001688801219905779,0.0017801780485039635,0.0017801780485039635,0.0017801780485039635,0.0017801780485039635,0.0017801780485039635,0.001873410295148834,0.001873410295148834,0.001873410295148834,0.001873410295148834,0.001873410295148834,0.0019666590104315193,0.0019666590104315193,0.0019666590104315193,0.0019666590104315193,0.0019666590104315193,0.0020583573236109356,0.0020583573236109356,0.0020583573236109356,0.0020583573236109356,0.0020583573236109356,0.002148174611542291,0.002148174611542291,0.002148174611542291,0.002148174611542291,0.002148174611542291,0.002235482673534758,0.002235482673534758,0.002235482673534758,0.002235482673534758,0.002235482673534758
IIASA-WiC POP,SSP5,RWA,Population,million,8.883814321306476e-4,8.883814321306476e-4,8.883814321306476e-4,8.883814321306476e-4,8.883814321306476e-4,9.375314027197574e-4,9.375314027197574e-4,9.375314027197574e-4,9.375314027197574e-4,9.375314027197574e-4,9.830571458316834e-4,9.830571458316834e-4,9.830571458316834e-4,9.830571458316834e-4,9.830571458316834e-4,0.0010297239398809972,0.0010297239398809972,0.0010297239398809972,0.0010297239398809972,0.0010297239398809972,0.0010762568456325267,0.0010762568456325267,0.0010762568456325267,0.0010762568456325267,0.0010762568456325267,0.0011191622204088955,0.0011191622204088955,0.0011191622204088955,0.0011191622204088955,0.0011191622204088955,0.0011570123072481117,0.0011570123072481117,0.0011570123072481117,0.0011570123072481117,0.0011570123072481117,0.001190852107573485,0.001190852107573485,0.001190852107573485,0.001190852107573485,0.001190852107573485,0.0012222486353102803,0.0012222486353102803,0.0012222486353102803,0.0012222486353102803,0.0012222486353102803,0.0012536442156659946,0.0012536442156659946,0.0012536442156659946,0.0012536442156659946,0.0012536442156659946,0.0012843871057320166,0.0012843871057320166,0.0012843871057320166,0.0012843871057320166,0.0012843871057320166,0.0013137500798504527,0.0013137500798504527,0.0013137500798504527,0.0013137500798504527,0.0013137500798504527,0.001341620300320397,0.001341620300320397,0.001341620300320397,0.001341620300320397,0.001341620300320397,0.0013691342548281713,0.0013691342548281713,0.0013691342548281713,0.0013691342548281713,0.0013691342548281713,0.0013963625628244834,0.0013963625628244834,0.0013963625628244834,0.0013963625628244834,0.0013963625628244834,0.00142300787285849,0.00142300787285849,0.00142300787285849,0.00142300787285849,0.00142300787285849
IIASA-WiC POP,SSP1,SAU,Population,million,0.002279125665312983,0.002279125665312983,0.002279125665312983,0.002279125665312983,0.002279125665312983,0.002404363862924347,0.002404363862924347,0.002404363862924347,0.002404363862924347,0.002404363862924347,0.0025231423455880694,0.0025231423455880694,0.0025231423455880694,0.0025231423455880694,0.0025231423455880694,0.002639401628896941,0.002639401628896941,0.002639401628896941,0.002639401628896941,0.002639401628896941,0.002750733401744712,0.002750733401744712,0.002750733401744712,0.002750733401744712,0.002750733401744712,0.002853031706359273,0.002853031706359273,0.002853031706359273,0.002853031706359273,0.002853031706359273,0.0029446172245834613,0.0029446172245834613,0.0029446172245834613,0.0029446172245834613,0.0029446172245834613,0.0030274074884450875,0.0030274074884450875,0.0030274074884450875,0.0030274074884450875,0.0030274074884450875,0.003102750838855816,0.003102750838855816,0.003102750838855816,0.003102750838855816,0.003102750838855816,0.003166894139827632,0.003166894139827632,0.003166894139827632,0.003166894139827632,0.003166894139827632,0.0032200184808992708,0.0032200184808992708,0.0032200184808992708,0.0032200184808992708,0.0032200184808992708,0.003262916988074149,0.003262916988074149,0.003262916988074149,0.003262916988074149,0.003262916988074149,0.003298370094845411,0.003298370094845411,0.003298370094845411,0.003298370094845411,0.003298370094845411,0.0033299294980647137,0.0033299294980647137,0.0033299294980647137,0.0033299294980647137,0.0033299294980647137,0.0033587892669712373,0.0033587892669712373,0.0033587892669712373,0.0033587892669712373,0.0033587892669712373,0.003374912651617815,0.003374912651617815,0.003374912651617815,0.003374912651617815,0.003374912651617815
IIASA-WiC POP,SSP2,SAU,Population,million,0.0022819120933854106,0.0022819120933854106,0.0022819120933854106,0.0022819120933854106,0.0022819120933854106,0.0024099569479024865,0.0024099569479024865,0.0024099569479024865,0.0024099569479024865,0.0024099569479024865,0.0025329286472408705,0.0025329286472408705,0.0025329286472408705,0.0025329286472408705,0.0025329286472408705,0.00265223574434995,0.00265223574434995,0.00265223574434995,0.00265223574434995,0.00265223574434995,0.002766200805772426,0.002766200805772426,0.002766200805772426,0.002766200805772426,0.002766200805772426,0.002870830949126137,0.002870830949126137,0.002870830949126137,0.002870830949126137,0.002870830949126137,0.0029686112486983617,0.0029686112486983617,0.0029686112486983617,0.0029686112486983617,0.0029686112486983617,0.0030618784561902914,0.0030618784561902914,0.0030618784561902914,0.0030618784561902914,0.0030618784561902914,0.0031478678189898676,0.0031478678189898676,0.0031478678189898676,0.0031478678189898676,0.0031478678189898676,0.0032236089829581573,0.0032236089829581573,0.0032236089829581573,0.0032236089829581573,0.0032236089829581573,0.0032874659039750006,0.0032874659039750006,0.0032874659039750006,0.0032874659039750006,0.0032874659039750006,0.00334225882424329,0.00334225882424329,0.00334225882424329,0.00334225882424329,0.00334225882424329,0.0033892626318342595,0.0033892626318342595,0.0033892626318342595,0.0033892626318342595,0.0033892626318342595,0.003427797354898608,0.003427797354898608,0.003427797354898608,0.003427797354898608,0.003427797354898608,0.0034555437973224617,0.0034555437973224617,0.0034555437973224617,0.0034555437973224617,0.0034555437973224617,0.003474177811641405,0.003474177811641405,0.003474177811641405,0.003474177811641405,0.003474177811641405
